"DEG3001";"DEG30010281";"-";"45358678";"COG3959G";"-";"transketolase, N terminal half";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010282";"-";"45358687";"COG0611H";"-";"thiamine-monophosphate kinase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010283";"-";"45358689";"COG0144J";"-";"proliferating-cell nucleolar antigen";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010284";"-";"45358694";"COG1503J";"-";"peptide chain release factor 1";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010285";"endA";"45358695";"COG1676J";"-";"tRNA-splicing endonuclease subunit alpha";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010286";"thiE";"45358702";"COG0352H";"-";"thiamine-phosphate pyrophosphorylase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010287";"purF";"45358709";"COG0034F";"-";"amidophosphoribosyltransferase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010288";"-";"45358730";"COG1036C";"-";"flavoprotein-like protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010289";"-";"45358731";"COG0396O";"-";"ABC transporter ATP-binding protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010290";"-";"45358732";"COG0719O";"-";"SufBD protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010291";"pssA";"45358734";"COG1183I";"-";"CDP-diacylglycerol--serine O-phosphatidyltransferase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010292";"-";"45358746";"COG1120PH";"-";"iron ABC transporter ATPase subunit";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010293";"lon";"45358749";"COG1067O";"-";"thiol (cysteine) protease";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010294";"-";"45358751";"COG1698S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010295";"-";"45358752";"COG0120G";"-";"ribose-5-phosphate isomerase A";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010296";"mch";"45358754";"COG3252H";"-";"N(5),N(10)-methenyltetrahydromethanopterin cyclohydrolase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010297";"-";"45358759";"-";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010298";"lysA";"45358763";"COG0019E";"-";"diaminopimelate decarboxylase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010299";"cbiD";"45358766";"COG1903H";"-";"cobalt-precorrin-6A synthase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010300";"aroA";"45358768";"COG0128E";"-";"3-phosphoshikimate 1-carboxyvinyltransferase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010301";"glnA";"45358769";"COG0174E";"-";"glutamine synthetase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010302";"-";"45358770";"COG2125J";"-";"30S ribosomal protein S6e";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010303";"aIF2_gamma";"45358771";"COG5257J";"-";"translation initiation factor IF-2 subunit gamma";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010304";"-";"45358774";"COG3425I";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010305";"-";"45358775";"COG0183I";"-";"acetyl-CoA acetyltransferase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010306";"-";"45358776";"COG1545R";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010307";"-";"45358778";"COG1492H";"-";"cobyric acid synthase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010308";"hisC";"45358779";"COG0079E";"-";"histidinol-phosphate aminotransferase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010309";"-";"45358780";"COG4024S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010310";"-";"45358793";"COG1665S";"-";"DNA polymerase, beta-like region";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010311";"-";"45358795";"COG0037D";"-";"PP-loop domain-containing protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010312";"-";"45358799";"COG2122S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010313";"-";"45358803";"COG1103R";"-";"Sep-tRNA:Cys-tRNA synthetase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010314";"nadA";"45358805";"COG0379H";"-";"quinolinate synthetase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010315";"fwdH";"45358807";"COG2768R";"-";"tungsten containing formylmethanofuran dehydrogenase subunit H";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010316";"fwdF";"45358808";"COG1143C";"-";"tungsten containing formylmethanofuran dehydrogenase subunit F";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010317";"fwdG";"45358809";"COG2221C";"-";"tungsten containing formylmethanofuran dehydrogenase subunit G";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010318";"fwdD";"45358810";"COG1153C";"-";"tungsten containing formylmethanofuran dehydrogenase subunit D";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010319";"fwdA";"45358811";"COG1229C";"-";"tungsten containing formylmethanofuran dehydrogenase subunit A";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010320";"fwdC";"45358812";"COG2218C";"-";"tungsten containing formylmethanofuran dehydrogenase subunit C";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010321";"purM";"45358817";"COG0150F";"-";"phosphoribosylaminoimidazole synthetase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010322";"pheT";"45358818";"COG0072J";"-";"phenylalanyl-tRNA synthetase subunit beta";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010323";"hemB";"45358821";"COG0113H";"-";"delta-aminolevulinic acid dehydratase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010324";"-";"45358822";"COG0446R";"-";"FAD-dependent pyridine nucleotide-disulfide oxidoreductase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010325";"-";"45358828";"COG2511J";"-";"glutamyl-tRNA(Gln) amidotransferase subunit E";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010326";"-";"45358829";"COG0252EJ";"-";"glutamyl-tRNA(Gln) amidotransferase subunit D";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010327";"sdhA";"45358840";"COG1053C";"-";"succinate dehydrogenase flavoprotein subunit";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010328";"-";"45358845";"COG0237H";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010329";"-";"45358846";"COG1991S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010330";"-";"45358848";"COG3233R";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010331";"-";"45358851";"COG0043H";"-";"UbiD family decarboxylase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010332";"rpl10e";"45358852";"COG0197J";"-";"50S ribosomal protein L10e";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010333";"-";"45358853";"COG0218R";"-";"GTP-binding protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010334";"tal";"45358871";"COG0176G";"-";"translaldolase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010335";"purO";"45358873";"COG3363F";"-";"IMP cyclohydrolase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010336";"-";"45358874";"COG2768R";"-";"ferredoxin";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010337";"korG";"45358878";"COG1014C";"-";"2-oxoglutarate ferredoxin oxidoreductase subunit gamma";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010338";"korB";"45358879";"COG1013C";"-";"2-oxoglutarate ferredoxin oxidoreductase subunit beta";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010339";"-";"45358880";"-";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010340";"lysS";"45358881";"COG1384J";"-";"lysyl-tRNA synthetase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010341";"rps13p";"45358882";"COG0099J";"-";"30S ribosomal protein S13P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010342";"rps4p";"45358883";"COG0522J";"-";"30S ribosomal protein S4P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010343";"rps11p";"45358884";"COG0100J";"-";"30S ribosomal protein S11P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010344";"rpoD";"45358885";"COG0202K";"-";"DNA-directed RNA polymerase subunit D";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010345";"-";"45358886";"COG1727J";"-";"50S ribosomal protein L18e";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010346";"rpl13p";"45358887";"COG0102J";"-";"50S ribosomal protein L13P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010347";"rps9p";"45358888";"COG0103J";"-";"30S ribosomal protein S9P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010348";"rpoN";"45358889";"COG1644K";"-";"DNA-directed RNA polymerase subunit N";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010349";"rpoK";"45358890";"COG1758K";"-";"RNA polymerase Rpb6";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010350";"aroC";"45358896";"COG0082E";"-";"chorismate synthase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010351";"-";"45358897";"COG1161R";"-";"solute-binding protein/glutamate receptor";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010352";"-";"45358898";"COG1577I";"-";"mevalonate kinase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010353";"selB";"45358899";"COG3276J";"-";"translation factor";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010354";"-";"45358900";"COG0680C";"-";"hydrogenase maturation protease";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010355";"-";"45358907";"-";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010356";"-";"45358908";"COG0020I";"-";"undecaprenyl pyrophospahte synthetase-like protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010357";"-";"45358909";"COG4002R";"-";"basic helix-loop-helix dimerization domain-containing protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010358";"HMmB";"45358910";"COG2036B";"-";"histone B";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010359";"-";"45358912";"COG0171H";"-";"NAD+ synthase-like protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010360";"-";"45358917";"COG0301H";"-";"thiamine biosynthesis protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010361";"-";"45358919";"COG0037D";"-";"PP-loop domain-containing protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010362";"-";"45358920";"COG1977H";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010363";"-";"45358921";"COG2768R";"-";"ferredoxin";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010364";"-";"45358922";"COG1900S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010365";"rpoH";"45358923";"COG2012K";"-";"DNA-directed RNA polymerase subunit H";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010366";"rpoB2";"45358924";"COG0085K";"-";"DNA-directed RNA polymerase subunit beta''";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010367";"rpoB1";"45358925";"COG0085K";"-";"DNA-directed RNA polymerase subunit B'";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010368";"rpoA1";"45358926";"COG0086K";"-";"DNA-directed RNA polymerase subunit A'";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010369";"rpoA2";"45358927";"COG0086K";"-";"DNA-directed RNA polymerase subunit A''";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010370";"nusA";"45358929";"COG0195K";"-";"transcription elongation factor NusA";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010371";"rps12P";"45358930";"COG0048J";"-";"30S ribosomal protein S12P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010372";"-";"45358931";"COG0049J";"-";"30S ribosomal protein S7P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010373";"aEF-2";"45358932";"COG0480J";"-";"elongation factor EF-2";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010374";"aEF-1_alpha";"45358933";"COG5256J";"-";"elongation factor 1-alpha";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010375";"rps10p";"45358934";"COG0051J";"-";"30S ribosomal protein S10P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010376";"purP";"45358936";"COG1759R";"-";"5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010377";"thyA";"45358942";"COG0207F";"-";"thymidylate synthase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010378";"-";"45358943";"COG0402FR";"-";"chlorohydrolase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010379";"asd";"45358954";"COG0136E";"-";"aspartate-semialdehyde dehydrogenase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010380";"-";"45358955";"COG1690S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010381";"aroD";"45358957";"COG0710E";"-";"3-dehydroquinate dehydratase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010382";"-";"45358962";"COG2054R";"-";"aspartate/glutamate/uridylate kinase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010383";"-";"45358963";"COG2888J";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010384";"ef1B";"45358964";"COG2092J";"-";"elongation factor 1-beta";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010385";"-";"45358965";"-";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010386";"rpl22p";"45358966";"COG0091J";"-";"50S ribosomal protein L22P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010387";"rps3p";"45358967";"COG0092J";"-";"30S ribosomal protein S3P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010388";"rpmC";"45358968";"COG0255J";"-";"50S ribosomal protein L29P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010389";"-";"45358969";"COG0023J";"-";"translation initiation factor Sui1";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010390";"rps17p";"45358971";"COG0186J";"-";"30S ribosomal protein S17P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010391";"rpl14p";"45358972";"COG0093J";"-";"50S ribosomal protein L14P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010392";"rpl24p";"45358973";"COG0198J";"-";"50S ribosomal protein L24P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010393";"-";"45358974";"COG1471J";"-";"30S ribosomal protein S4e";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010394";"rpl5p";"45358975";"COG0094J";"-";"50S ribosomal protein L5P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010395";"rps14P";"45358976";"COG0199J";"-";"30S ribosomal protein S14P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010396";"rps8p";"45358977";"COG0096J";"-";"30S ribosomal protein S8P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010397";"rpl6p";"45358978";"COG0097J";"-";"50S ribosomal protein L6P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010398";"rpl32e";"45358979";"COG1717J";"-";"50S ribosomal protein L32e";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010399";"rpl19e";"45358980";"COG2147J";"-";"50S ribosomal protein L19e";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010400";"rpl18p";"45358981";"COG0256J";"-";"50S ribosomal protein L18P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010401";"rps5p";"45358982";"COG0098J";"-";"30S ribosomal protein S5P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010402";"rpl30p";"45358983";"COG1841J";"-";"50S ribosomal protein L30P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010403";"rpl15p";"45358984";"COG0200J";"-";"50S ribosomal protein L15P";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010404";"secY";"45358985";"COG0201U";"-";"preprotein translocase subunit SecY";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010405";"-";"45358986";"COG0472M";"-";"aldehyde dehydrogenase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010406";"dcd";"45358989";"COG0717F";"-";"bifunctional dCTP deaminase/dUTP diphosphatase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010407";"-";"45358993";"COG0168P";"-";"cation transporter";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010408";"purA";"45358995";"COG0104F";"-";"adenylosuccinate synthetase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010409";"nusG";"45358997";"COG0250K";"-";"transcription antitermination protein NusG";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010410";"secE";"45358998";"COG2443U";"-";"preprotein translocase subunit SecE";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010411";"top6A";"45359000";"COG1697L";"-";"DNA topoisomerase VI subunit A";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010412";"-";"45359002";"COG3635G";"-";"cofactor-independent phosphoglycerate mutase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010413";"-";"45359007";"COG0024J";"-";"methionine aminopeptidase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010414";"guaA";"45359008";"COG0518F";"-";"GMP synthase subunit A";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010415";"ehaA";"45359011";"COG4042S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010416";"ehaB";"45359012";"COG4041S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010417";"ehaC";"45359013";"COG4040S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010418";"ehaD";"45359014";"COG4039S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010419";"ehaE";"45359015";"COG4038S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010420";"ehaF";"45359016";"COG4037S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010421";"ehaG";"45359017";"COG4036S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010422";"ehaH";"45359018";"COG4078S";"-";"transmembrane subunit of a hydrogenase";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010423";"ehaI";"45359019";"-";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010424";"ehaJ";"45359020";"COG0650C";"-";"energy conserving hydrogenase A integral membrane subunit";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010425";"ehaK";"45359021";"-";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010426";"ehaL";"45359022";"COG4035S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010427";"ehaM";"45359023";"COG4084S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010428";"ehaN";"45359024";"COG3260C";"-";"energy conserving hydrogenase A small subunit";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010429";"ehaO";"45359025";"COG3261C";"-";"energy conserving hydrogenase A large subunit";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010430";"ehaT";"45359030";"-";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010431";"-";"45359035";"COG1458R";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
"DEG3001";"DEG30010432";"-";"45359036";"COG1844S";"-";"hypothetical protein";"Methanococcus maripaludis S2";"NC_005791";"Rich medium";"-";"-";"-";"-"
